"","hh_id","item_id","l_14_22","l_expenditure","elc_aggr_tier","locality"
"28843",1.10185e+13,"House Rent","No",NA,"Tier 0",0
"28844",1.10185e+13,"Transportation costs ","No",NA,"Tier 0",0
"28845",1.10185e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"28846",1.10185e+13,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"28847",1.10185e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 0",0
"28848",1.10185e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"28849",1.10185e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"28850",1.10185e+13,"Mobile phone top-up  or bills","Yes",100,"Tier 0",0
"28851",1.10185e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"28852",1.10185e+13,"House Rent","Yes",1000,"Tier 0",0
"28853",1.10185e+13,"Transportation costs ","Yes",1200,"Tier 0",0
"28854",1.10185e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"28855",1.10185e+13,"Medical/pharmacy expenses ","Yes",15000,"Tier 3",0
"28856",1.10185e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 3",0
"28857",1.10185e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"28858",1.10185e+13,"Electricity and other fuels ","Yes",200,"Tier 3",0
"28859",1.10185e+13,"Mobile phone top-up  or bills","Yes",2500,"Tier 3",0
"28860",1.10185e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"28861",1.10185e+13,"House Rent","No",NA,"Tier 3",0
"28862",1.10185e+13,"Transportation costs ","Yes",5000,"Tier 3",0
"28863",1.10185e+13,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"28864",1.10185e+13,"Medical/pharmacy expenses ","No",NA,"Tier 3",0
"28865",1.10185e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1100,"Tier 3",0
"28866",1.10185e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"28867",1.10185e+13,"Electricity and other fuels ","Yes",5200,"Tier 3",0
"28868",1.10185e+13,"Mobile phone top-up  or bills","Yes",1500,"Tier 3",0
"28869",1.10185e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"28870",1.10185e+13,"House Rent","No",NA,"Tier 3",0
"28871",1.10185e+13,"Transportation costs ","Yes",3200,"Tier 3",0
"28872",1.10185e+13,"Other recurring monthly expenditure ","Yes",12000,"Tier 3",0
"28873",1.10185e+13,"Medical/pharmacy expenses ","Yes",700,"Tier 3",0
"28874",1.10185e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 3",0
"28875",1.10185e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"28876",1.10185e+13,"Electricity and other fuels ","Yes",1200,"Tier 3",0
"28877",1.10185e+13,"Mobile phone top-up  or bills","Yes",2000,"Tier 3",0
"28878",1.10185e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"28879",1.10185e+13,"House Rent","No",NA,"Tier 3",0
"28880",1.10185e+13,"Transportation costs ","Yes",2000,"Tier 3",0
"28881",1.10185e+13,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"28882",1.10185e+13,"Medical/pharmacy expenses ","Yes",60,"Tier 0",0
"28883",1.10185e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"28884",1.10185e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"28885",1.10185e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"28886",1.10185e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"28887",1.10185e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"28888",1.10185e+13,"House Rent","No",NA,"Tier 0",0
"28889",1.10185e+13,"Transportation costs ","No",NA,"Tier 0",0
"28890",1.10185e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"28891",1.10185e+13,"Medical/pharmacy expenses ","No",NA,"Tier 3",0
"28892",1.10185e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 3",0
"28893",1.10185e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"28894",1.10185e+13,"Electricity and other fuels ","Yes",5000,"Tier 3",0
"28895",1.10185e+13,"Mobile phone top-up  or bills","Yes",2000,"Tier 3",0
"28896",1.10185e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"28897",1.10185e+13,"House Rent","Yes",1000,"Tier 3",0
"28898",1.10185e+13,"Transportation costs ","Yes",2000,"Tier 3",0
"28899",1.10185e+13,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"28900",1.10185e+13,"Medical/pharmacy expenses ","Yes",40000,"Tier 3",0
"28901",1.10185e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3500,"Tier 3",0
"28902",1.10185e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"28903",1.10185e+13,"Electricity and other fuels ","Yes",2000,"Tier 3",0
"28904",1.10185e+13,"Mobile phone top-up  or bills","Yes",2500,"Tier 3",0
"28905",1.10185e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"28906",1.10185e+13,"House Rent","No",NA,"Tier 3",0
"28907",1.10185e+13,"Transportation costs ","Yes",8000,"Tier 3",0
"28908",1.10185e+13,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"28909",1.10185e+13,"Medical/pharmacy expenses ","Yes",4500,"Tier 0",0
"28910",1.10185e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 0",0
"28911",1.10185e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"28912",1.10185e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"28913",1.10185e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"28914",1.10185e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"28915",1.10185e+13,"House Rent","No",NA,"Tier 0",0
"28916",1.10185e+13,"Transportation costs ","Yes",4000,"Tier 0",0
"28917",1.10185e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"28918",1.10185e+13,"Medical/pharmacy expenses ","No",NA,"Tier 4",0
"28919",1.10185e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",350,"Tier 4",0
"28920",1.10185e+13,"Water supply for drinking and other uses ","No",NA,"Tier 4",0
"28921",1.10185e+13,"Electricity and other fuels ","No",NA,"Tier 4",0
"28922",1.10185e+13,"Mobile phone top-up  or bills","Yes",200,"Tier 4",0
"28923",1.10185e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 4",0
"28924",1.10185e+13,"House Rent","No",NA,"Tier 4",0
"28925",1.10185e+13,"Transportation costs ","No",NA,"Tier 4",0
"28926",1.10185e+13,"Other recurring monthly expenditure ","No",NA,"Tier 4",0
"28927",1.102052e+13,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"28928",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 0",0
"28929",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"28930",1.102052e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"28931",1.102052e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"28932",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"28933",1.102052e+13,"House Rent","No",NA,"Tier 0",0
"28934",1.102052e+13,"Transportation costs ","No",NA,"Tier 0",0
"28935",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"28936",1.102052e+13,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"28937",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",5000,"Tier 0",0
"28938",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"28939",1.102052e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"28940",1.102052e+13,"Mobile phone top-up  or bills","Yes",3000,"Tier 0",0
"28941",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"28942",1.102052e+13,"House Rent","No",NA,"Tier 0",0
"28943",1.102052e+13,"Transportation costs ","Yes",2000,"Tier 0",0
"28944",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"28945",1.102052e+13,"Medical/pharmacy expenses ","Yes",50000,"Tier 0",0
"28946",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 0",0
"28947",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"28948",1.102052e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"28949",1.102052e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"28950",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"28951",1.102052e+13,"House Rent","No",NA,"Tier 0",0
"28952",1.102052e+13,"Transportation costs ","No",NA,"Tier 0",0
"28953",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"28954",1.102052e+13,"Medical/pharmacy expenses ","Yes",1500,"Tier 3",0
"28955",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 3",0
"28956",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"28957",1.102052e+13,"Electricity and other fuels ","Yes",1200,"Tier 3",0
"28958",1.102052e+13,"Mobile phone top-up  or bills","Yes",1500,"Tier 3",0
"28959",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"28960",1.102052e+13,"House Rent","Yes",3000,"Tier 3",0
"28961",1.102052e+13,"Transportation costs ","No",NA,"Tier 3",0
"28962",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"28963",1.102052e+13,"Medical/pharmacy expenses ","No",NA,"Tier 3",0
"28964",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 3",0
"28965",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"28966",1.102052e+13,"Electricity and other fuels ","Yes",1000,"Tier 3",0
"28967",1.102052e+13,"Mobile phone top-up  or bills","Yes",1500,"Tier 3",0
"28968",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"28969",1.102052e+13,"House Rent","No",NA,"Tier 3",0
"28970",1.102052e+13,"Transportation costs ","No",NA,"Tier 3",0
"28971",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"28972",1.102052e+13,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"28973",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",800,"Tier 0",0
"28974",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"28975",1.102052e+13,"Electricity and other fuels ","Yes",1700,"Tier 0",0
"28976",1.102052e+13,"Mobile phone top-up  or bills","Yes",200,"Tier 0",0
"28977",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"28978",1.102052e+13,"House Rent","No",NA,"Tier 0",0
"28979",1.102052e+13,"Transportation costs ","Yes",400,"Tier 0",0
"28980",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"28981",1.102052e+13,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"28982",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"28983",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"28984",1.102052e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"28985",1.102052e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"28986",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"28987",1.102052e+13,"House Rent","No",NA,"Tier 0",0
"28988",1.102052e+13,"Transportation costs ","Yes",700,"Tier 0",0
"28989",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"28990",1.102052e+13,"Medical/pharmacy expenses ","Yes",5000,"Tier 0",0
"28991",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 0",0
"28992",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"28993",1.102052e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"28994",1.102052e+13,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"28995",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"28996",1.102052e+13,"House Rent","No",NA,"Tier 0",0
"28997",1.102052e+13,"Transportation costs ","Yes",1000,"Tier 0",0
"28998",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"28999",1.102052e+13,"Medical/pharmacy expenses ","Yes",5000,"Tier 0",0
"29000",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 0",0
"29001",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29002",1.102052e+13,"Electricity and other fuels ","No",NA,"Tier 0",0
"29003",1.102052e+13,"Mobile phone top-up  or bills","Yes",1000,"Tier 0",0
"29004",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29005",1.102052e+13,"House Rent","No",NA,"Tier 0",0
"29006",1.102052e+13,"Transportation costs ","Yes",800,"Tier 0",0
"29007",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29008",1.102052e+13,"Medical/pharmacy expenses ","Yes",1500,"Tier 5",0
"29009",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",900,"Tier 5",0
"29010",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 5",0
"29011",1.102052e+13,"Electricity and other fuels ","Yes",2000,"Tier 5",0
"29012",1.102052e+13,"Mobile phone top-up  or bills","Yes",2000,"Tier 5",0
"29013",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 5",0
"29014",1.102052e+13,"House Rent","No",NA,"Tier 5",0
"29015",1.102052e+13,"Transportation costs ","Yes",2000,"Tier 5",0
"29016",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 5",0
"29017",1.102052e+13,"Medical/pharmacy expenses ","Yes",20000,"Tier 2",0
"29018",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 2",0
"29019",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29020",1.102052e+13,"Electricity and other fuels ","Yes",1000,"Tier 2",0
"29021",1.102052e+13,"Mobile phone top-up  or bills","Yes",1000,"Tier 2",0
"29022",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29023",1.102052e+13,"House Rent","No",NA,"Tier 2",0
"29024",1.102052e+13,"Transportation costs ","Yes",3500,"Tier 2",0
"29025",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29026",1.102052e+13,"Medical/pharmacy expenses ","Yes",500,"Tier 1",0
"29027",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1300,"Tier 1",0
"29028",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 1",0
"29029",1.102052e+13,"Electricity and other fuels ","Yes",1000,"Tier 1",0
"29030",1.102052e+13,"Mobile phone top-up  or bills","Yes",3000,"Tier 1",0
"29031",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 1",0
"29032",1.102052e+13,"House Rent","No",NA,"Tier 1",0
"29033",1.102052e+13,"Transportation costs ","Yes",700,"Tier 1",0
"29034",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 1",0
"29035",1.102052e+13,"Medical/pharmacy expenses ","Yes",15000,"Tier 2",0
"29036",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 2",0
"29037",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29038",1.102052e+13,"Electricity and other fuels ","Yes",1500,"Tier 2",0
"29039",1.102052e+13,"Mobile phone top-up  or bills","Yes",500,"Tier 2",0
"29040",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29041",1.102052e+13,"House Rent","No",NA,"Tier 2",0
"29042",1.102052e+13,"Transportation costs ","Yes",2000,"Tier 2",0
"29043",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29044",1.102052e+13,"Medical/pharmacy expenses ","Yes",3000,"Tier 0",0
"29045",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 0",0
"29046",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29047",1.102052e+13,"Electricity and other fuels ","Yes",5650,"Tier 0",0
"29048",1.102052e+13,"Mobile phone top-up  or bills","Yes",1200,"Tier 0",0
"29049",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29050",1.102052e+13,"House Rent","No",NA,"Tier 0",0
"29051",1.102052e+13,"Transportation costs ","Yes",4500,"Tier 0",0
"29052",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29053",1.102052e+13,"Medical/pharmacy expenses ","No",NA,"Tier 2",0
"29054",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",700,"Tier 2",0
"29055",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29056",1.102052e+13,"Electricity and other fuels ","Yes",4500,"Tier 2",0
"29057",1.102052e+13,"Mobile phone top-up  or bills","Yes",200,"Tier 2",0
"29058",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29059",1.102052e+13,"House Rent","No",NA,"Tier 2",0
"29060",1.102052e+13,"Transportation costs ","Yes",2600,"Tier 2",0
"29061",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29062",1.102052e+13,"Medical/pharmacy expenses ","Yes",1500,"Tier 2",0
"29063",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 2",0
"29064",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29065",1.102052e+13,"Electricity and other fuels ","Yes",3300,"Tier 2",0
"29066",1.102052e+13,"Mobile phone top-up  or bills","Yes",1000,"Tier 2",0
"29067",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29068",1.102052e+13,"House Rent","No",NA,"Tier 2",0
"29069",1.102052e+13,"Transportation costs ","Yes",4500,"Tier 2",0
"29070",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29071",1.102052e+13,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"29072",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"29073",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29074",1.102052e+13,"Electricity and other fuels ","Yes",12000,"Tier 0",0
"29075",1.102052e+13,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"29076",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29077",1.102052e+13,"House Rent","Yes",36000,"Tier 0",0
"29078",1.102052e+13,"Transportation costs ","Yes",4000,"Tier 0",0
"29079",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29080",1.102052e+13,"Medical/pharmacy expenses ","Yes",5000,"Tier 2",0
"29081",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",6000,"Tier 2",0
"29082",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29083",1.102052e+13,"Electricity and other fuels ","Yes",500,"Tier 2",0
"29084",1.102052e+13,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"29085",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29086",1.102052e+13,"House Rent","No",NA,"Tier 2",0
"29087",1.102052e+13,"Transportation costs ","Yes",5000,"Tier 2",0
"29088",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29089",1.102052e+13,"Medical/pharmacy expenses ","Yes",3000,"Tier 2",0
"29090",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2700,"Tier 2",0
"29091",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29092",1.102052e+13,"Electricity and other fuels ","Yes",1000,"Tier 2",0
"29093",1.102052e+13,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"29094",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29095",1.102052e+13,"House Rent","No",NA,"Tier 2",0
"29096",1.102052e+13,"Transportation costs ","Yes",500,"Tier 2",0
"29097",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29098",1.102052e+13,"Medical/pharmacy expenses ","Yes",7000,"Tier 3",0
"29099",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 3",0
"29100",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"29101",1.102052e+13,"Electricity and other fuels ","Yes",3000,"Tier 3",0
"29102",1.102052e+13,"Mobile phone top-up  or bills","Yes",700,"Tier 3",0
"29103",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"29104",1.102052e+13,"House Rent","No",NA,"Tier 3",0
"29105",1.102052e+13,"Transportation costs ","Yes",3000,"Tier 3",0
"29106",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"29107",1.102052e+13,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"29108",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"29109",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29110",1.102052e+13,"Electricity and other fuels ","Yes",3000,"Tier 0",0
"29111",1.102052e+13,"Mobile phone top-up  or bills","Yes",100,"Tier 0",0
"29112",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29113",1.102052e+13,"House Rent","No",NA,"Tier 0",0
"29114",1.102052e+13,"Transportation costs ","Yes",4350,"Tier 0",0
"29115",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29116",1.102052e+13,"Medical/pharmacy expenses ","Yes",2500,"Tier 2",0
"29117",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 2",0
"29118",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29119",1.102052e+13,"Electricity and other fuels ","Yes",5500,"Tier 2",0
"29120",1.102052e+13,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"29121",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29122",1.102052e+13,"House Rent","No",NA,"Tier 2",0
"29123",1.102052e+13,"Transportation costs ","Yes",5e+05,"Tier 2",0
"29124",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29125",1.102052e+13,"Medical/pharmacy expenses ","Yes",3400,"Tier 3",0
"29126",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 3",0
"29127",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"29128",1.102052e+13,"Electricity and other fuels ","Yes",4000,"Tier 3",0
"29129",1.102052e+13,"Mobile phone top-up  or bills","Yes",700,"Tier 3",0
"29130",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"29131",1.102052e+13,"House Rent","No",NA,"Tier 3",0
"29132",1.102052e+13,"Transportation costs ","Yes",500,"Tier 3",0
"29133",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"29134",1.102052e+13,"Medical/pharmacy expenses ","Yes",2000,"Tier 2",0
"29135",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 2",0
"29136",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29137",1.102052e+13,"Electricity and other fuels ","Yes",5000,"Tier 2",0
"29138",1.102052e+13,"Mobile phone top-up  or bills","Yes",500,"Tier 2",0
"29139",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29140",1.102052e+13,"House Rent","No",NA,"Tier 2",0
"29141",1.102052e+13,"Transportation costs ","No",NA,"Tier 2",0
"29142",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29143",1.102052e+13,"Medical/pharmacy expenses ","Yes",520,"Tier 2",0
"29144",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 2",0
"29145",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29146",1.102052e+13,"Electricity and other fuels ","Yes",3000,"Tier 2",0
"29147",1.102052e+13,"Mobile phone top-up  or bills","Yes",200,"Tier 2",0
"29148",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29149",1.102052e+13,"House Rent","No",NA,"Tier 2",0
"29150",1.102052e+13,"Transportation costs ","Yes",750,"Tier 2",0
"29151",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29152",1.102052e+13,"Medical/pharmacy expenses ","Yes",600,"Tier 0",0
"29153",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"29154",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29155",1.102052e+13,"Electricity and other fuels ","Yes",5000,"Tier 0",0
"29156",1.102052e+13,"Mobile phone top-up  or bills","Yes",400,"Tier 0",0
"29157",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29158",1.102052e+13,"House Rent","No",NA,"Tier 0",0
"29159",1.102052e+13,"Transportation costs ","No",NA,"Tier 0",0
"29160",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29161",1.102052e+13,"Medical/pharmacy expenses ","No",NA,"Tier 3",0
"29162",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 3",0
"29163",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"29164",1.102052e+13,"Electricity and other fuels ","Yes",1500,"Tier 3",0
"29165",1.102052e+13,"Mobile phone top-up  or bills","No",NA,"Tier 3",0
"29166",1.102052e+13,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"29167",1.102052e+13,"House Rent","No",NA,"Tier 3",0
"29168",1.102052e+13,"Transportation costs ","Yes",400,"Tier 3",0
"29169",1.102052e+13,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"29170",1.102052e+13,"Medical/pharmacy expenses ","Yes",4500,"Tier 0",0
"29171",1.102052e+13,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3200,"Tier 0",0
"29172",1.102052e+13,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
