"","hh_id","item_id","l_14_22","l_expenditure","elc_aggr_tier","locality"
"29339",11021513521701,"Transportation costs ","Yes",2500,"Tier 3",0
"29340",11021513521701,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"29341",11021513521801,"Medical/pharmacy expenses ","Yes",2200,"Tier 3",0
"29342",11021513521801,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 3",0
"29343",11021513521801,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"29344",11021513521801,"Electricity and other fuels ","Yes",1800,"Tier 3",0
"29345",11021513521801,"Mobile phone top-up  or bills","Yes",2500,"Tier 3",0
"29346",11021513521801,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"29347",11021513521801,"House Rent","No",NA,"Tier 3",0
"29348",11021513521801,"Transportation costs ","Yes",1500,"Tier 3",0
"29349",11021513521801,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"29350",11021513522001,"Medical/pharmacy expenses ","Yes",8000,"Tier 3",0
"29351",11021513522001,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",700,"Tier 3",0
"29352",11021513522001,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"29353",11021513522001,"Electricity and other fuels ","Yes",2100,"Tier 3",0
"29354",11021513522001,"Mobile phone top-up  or bills","Yes",3000,"Tier 3",0
"29355",11021513522001,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"29356",11021513522001,"House Rent","No",NA,"Tier 3",0
"29357",11021513522001,"Transportation costs ","Yes",5000,"Tier 3",0
"29358",11021513522001,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"29359",11021513522201,"Medical/pharmacy expenses ","No",NA,"Tier 4",0
"29360",11021513522201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",400,"Tier 4",0
"29361",11021513522201,"Water supply for drinking and other uses ","No",NA,"Tier 4",0
"29362",11021513522201,"Electricity and other fuels ","Yes",1000,"Tier 4",0
"29363",11021513522201,"Mobile phone top-up  or bills","No",NA,"Tier 4",0
"29364",11021513522201,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 4",0
"29365",11021513522201,"House Rent","No",NA,"Tier 4",0
"29366",11021513522201,"Transportation costs ","No",NA,"Tier 4",0
"29367",11021513522201,"Other recurring monthly expenditure ","No",NA,"Tier 4",0
"29368",11021513522601,"Medical/pharmacy expenses ","Yes",5000,"Tier 3",0
"29369",11021513522601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",4000,"Tier 3",0
"29370",11021513522601,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"29371",11021513522601,"Electricity and other fuels ","Yes",700,"Tier 3",0
"29372",11021513522601,"Mobile phone top-up  or bills","Yes",3000,"Tier 3",0
"29373",11021513522601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"29374",11021513522601,"House Rent","No",NA,"Tier 3",0
"29375",11021513522601,"Transportation costs ","Yes",5500,"Tier 3",0
"29376",11021513522601,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"29377",11021513522901,"Medical/pharmacy expenses ","Yes",7000,"Tier 3",0
"29378",11021513522901,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 3",0
"29379",11021513522901,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"29380",11021513522901,"Electricity and other fuels ","Yes",1500,"Tier 3",0
"29381",11021513522901,"Mobile phone top-up  or bills","Yes",2000,"Tier 3",0
"29382",11021513522901,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"29383",11021513522901,"House Rent","No",NA,"Tier 3",0
"29384",11021513522901,"Transportation costs ","Yes",1000,"Tier 3",0
"29385",11021513522901,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"29386",11021513523101,"Medical/pharmacy expenses ","Yes",2500,"Tier 3",0
"29387",11021513523101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 3",0
"29388",11021513523101,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"29389",11021513523101,"Electricity and other fuels ","Yes",2000,"Tier 3",0
"29390",11021513523101,"Mobile phone top-up  or bills","Yes",1000,"Tier 3",0
"29391",11021513523101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"29392",11021513523101,"House Rent","No",NA,"Tier 3",0
"29393",11021513523101,"Transportation costs ","Yes",1500,"Tier 3",0
"29394",11021513523101,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"29395",11021513523601,"Medical/pharmacy expenses ","Yes",2000,"Tier 3",0
"29396",11021513523601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3600,"Tier 3",0
"29397",11021513523601,"Water supply for drinking and other uses ","No",NA,"Tier 3",0
"29398",11021513523601,"Electricity and other fuels ","Yes",800,"Tier 3",0
"29399",11021513523601,"Mobile phone top-up  or bills","No",NA,"Tier 3",0
"29400",11021513523601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",0
"29401",11021513523601,"House Rent","No",NA,"Tier 3",0
"29402",11021513523601,"Transportation costs ","Yes",4000,"Tier 3",0
"29403",11021513523601,"Other recurring monthly expenditure ","No",NA,"Tier 3",0
"29404",11021513523801,"Medical/pharmacy expenses ","Yes",1800,"Tier 4",0
"29405",11021513523801,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 4",0
"29406",11021513523801,"Water supply for drinking and other uses ","No",NA,"Tier 4",0
"29407",11021513523801,"Electricity and other fuels ","Yes",1000,"Tier 4",0
"29408",11021513523801,"Mobile phone top-up  or bills","Yes",2000,"Tier 4",0
"29409",11021513523801,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 4",0
"29410",11021513523801,"House Rent","No",NA,"Tier 4",0
"29411",11021513523801,"Transportation costs ","Yes",5000,"Tier 4",0
"29412",11021513523801,"Other recurring monthly expenditure ","No",NA,"Tier 4",0
"29413",11021513523802,"Medical/pharmacy expenses ","Yes",5000,"Tier 4",0
"29414",11021513523802,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 4",0
"29415",11021513523802,"Water supply for drinking and other uses ","No",NA,"Tier 4",0
"29416",11021513523802,"Electricity and other fuels ","Yes",1200,"Tier 4",0
"29417",11021513523802,"Mobile phone top-up  or bills","No",NA,"Tier 4",0
"29418",11021513523802,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 4",0
"29419",11021513523802,"House Rent","No",NA,"Tier 4",0
"29420",11021513523802,"Transportation costs ","No",NA,"Tier 4",0
"29421",11021513523802,"Other recurring monthly expenditure ","No",NA,"Tier 4",0
"29422",11021513524101,"Medical/pharmacy expenses ","Yes",3500,"Tier 4",0
"29423",11021513524101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 4",0
"29424",11021513524101,"Water supply for drinking and other uses ","No",NA,"Tier 4",0
"29425",11021513524101,"Electricity and other fuels ","Yes",3160,"Tier 4",0
"29426",11021513524101,"Mobile phone top-up  or bills","No",NA,"Tier 4",0
"29427",11021513524101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 4",0
"29428",11021513524101,"House Rent","No",NA,"Tier 4",0
"29429",11021513524101,"Transportation costs ","No",NA,"Tier 4",0
"29430",11021513524101,"Other recurring monthly expenditure ","No",NA,"Tier 4",0
"29431",11022501100201,"Medical/pharmacy expenses ","Yes",3400,"Tier 0",0
"29432",11022501100201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"29433",11022501100201,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29434",11022501100201,"Electricity and other fuels ","No",NA,"Tier 0",0
"29435",11022501100201,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"29436",11022501100201,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29437",11022501100201,"House Rent","No",NA,"Tier 0",0
"29438",11022501100201,"Transportation costs ","No",NA,"Tier 0",0
"29439",11022501100201,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29440",11022501100801,"Medical/pharmacy expenses ","Yes",10500,"Tier 0",0
"29441",11022501100801,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",700,"Tier 0",0
"29442",11022501100801,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29443",11022501100801,"Electricity and other fuels ","No",NA,"Tier 0",0
"29444",11022501100801,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"29445",11022501100801,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29446",11022501100801,"House Rent","No",NA,"Tier 0",0
"29447",11022501100801,"Transportation costs ","Yes",15000,"Tier 0",0
"29448",11022501100801,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29449",11022501100901,"Medical/pharmacy expenses ","Yes",5000,"Tier 0",0
"29450",11022501100901,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 0",0
"29451",11022501100901,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29452",11022501100901,"Electricity and other fuels ","No",NA,"Tier 0",0
"29453",11022501100901,"Mobile phone top-up  or bills","Yes",1500,"Tier 0",0
"29454",11022501100901,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29455",11022501100901,"House Rent","No",NA,"Tier 0",0
"29456",11022501100901,"Transportation costs ","Yes",5000,"Tier 0",0
"29457",11022501100901,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29458",11022501101601,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"29459",11022501101601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1200,"Tier 0",0
"29460",11022501101601,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29461",11022501101601,"Electricity and other fuels ","Yes",4000,"Tier 0",0
"29462",11022501101601,"Mobile phone top-up  or bills","Yes",2000,"Tier 0",0
"29463",11022501101601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29464",11022501101601,"House Rent","No",NA,"Tier 0",0
"29465",11022501101601,"Transportation costs ","Yes",3000,"Tier 0",0
"29466",11022501101601,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29467",11022501102101,"Medical/pharmacy expenses ","Yes",35000,"Tier 0",0
"29468",11022501102101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1600,"Tier 0",0
"29469",11022501102101,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29470",11022501102101,"Electricity and other fuels ","No",NA,"Tier 0",0
"29471",11022501102101,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"29472",11022501102101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29473",11022501102101,"House Rent","No",NA,"Tier 0",0
"29474",11022501102101,"Transportation costs ","No",NA,"Tier 0",0
"29475",11022501102101,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29476",11022501102201,"Medical/pharmacy expenses ","Yes",15000,"Tier 0",0
"29477",11022501102201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2800,"Tier 0",0
"29478",11022501102201,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29479",11022501102201,"Electricity and other fuels ","No",NA,"Tier 0",0
"29480",11022501102201,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"29481",11022501102201,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29482",11022501102201,"House Rent","No",NA,"Tier 0",0
"29483",11022501102201,"Transportation costs ","No",NA,"Tier 0",0
"29484",11022501102201,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29485",11022501102301,"Medical/pharmacy expenses ","Yes",3000,"Tier 0",0
"29486",11022501102301,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 0",0
"29487",11022501102301,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29488",11022501102301,"Electricity and other fuels ","No",NA,"Tier 0",0
"29489",11022501102301,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"29490",11022501102301,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29491",11022501102301,"House Rent","No",NA,"Tier 0",0
"29492",11022501102301,"Transportation costs ","Yes",4000,"Tier 0",0
"29493",11022501102301,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29494",11022501102401,"Medical/pharmacy expenses ","Yes",950,"Tier 0",0
"29495",11022501102401,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",560,"Tier 0",0
"29496",11022501102401,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29497",11022501102401,"Electricity and other fuels ","No",NA,"Tier 0",0
"29498",11022501102401,"Mobile phone top-up  or bills","Yes",600,"Tier 0",0
"29499",11022501102401,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29500",11022501102401,"House Rent","No",NA,"Tier 0",0
"29501",11022501102401,"Transportation costs ","Yes",3000,"Tier 0",0
"29502",11022501102401,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29503",11022501102601,"Medical/pharmacy expenses ","Yes",1500,"Tier 0",0
"29504",11022501102601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"29505",11022501102601,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29506",11022501102601,"Electricity and other fuels ","No",NA,"Tier 0",0
"29507",11022501102601,"Mobile phone top-up  or bills","Yes",2000,"Tier 0",0
"29508",11022501102601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29509",11022501102601,"House Rent","No",NA,"Tier 0",0
"29510",11022501102601,"Transportation costs ","Yes",5000,"Tier 0",0
"29511",11022501102601,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29512",11022501102701,"Medical/pharmacy expenses ","Yes",500,"Tier 2",0
"29513",11022501102701,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 2",0
"29514",11022501102701,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29515",11022501102701,"Electricity and other fuels ","No",NA,"Tier 2",0
"29516",11022501102701,"Mobile phone top-up  or bills","No",NA,"Tier 2",0
"29517",11022501102701,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29518",11022501102701,"House Rent","No",NA,"Tier 2",0
"29519",11022501102701,"Transportation costs ","No",NA,"Tier 2",0
"29520",11022501102701,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29521",11022501103101,"Medical/pharmacy expenses ","Yes",4000,"Tier 0",0
"29522",11022501103101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1800,"Tier 0",0
"29523",11022501103101,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29524",11022501103101,"Electricity and other fuels ","No",NA,"Tier 0",0
"29525",11022501103101,"Mobile phone top-up  or bills","Yes",2500,"Tier 0",0
"29526",11022501103101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29527",11022501103101,"House Rent","No",NA,"Tier 0",0
"29528",11022501103101,"Transportation costs ","Yes",5000,"Tier 0",0
"29529",11022501103101,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29530",11022501103201,"Medical/pharmacy expenses ","Yes",5500,"Tier 0",0
"29531",11022501103201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 0",0
"29532",11022501103201,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29533",11022501103201,"Electricity and other fuels ","No",NA,"Tier 0",0
"29534",11022501103201,"Mobile phone top-up  or bills","Yes",1500,"Tier 0",0
"29535",11022501103201,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29536",11022501103201,"House Rent","No",NA,"Tier 0",0
"29537",11022501103201,"Transportation costs ","Yes",6000,"Tier 0",0
"29538",11022501103201,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29539",11022501103301,"Medical/pharmacy expenses ","Yes",4000,"Tier 0",0
"29540",11022501103301,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",800,"Tier 0",0
"29541",11022501103301,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29542",11022501103301,"Electricity and other fuels ","No",NA,"Tier 0",0
"29543",11022501103301,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"29544",11022501103301,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29545",11022501103301,"House Rent","No",NA,"Tier 0",0
"29546",11022501103301,"Transportation costs ","No",NA,"Tier 0",0
"29547",11022501103301,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29548",11022501103501,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"29549",11022501103501,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"29550",11022501103501,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29551",11022501103501,"Electricity and other fuels ","No",NA,"Tier 0",0
"29552",11022501103501,"Mobile phone top-up  or bills","Yes",1000,"Tier 0",0
"29553",11022501103501,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29554",11022501103501,"House Rent","No",NA,"Tier 0",0
"29555",11022501103501,"Transportation costs ","Yes",1000,"Tier 0",0
"29556",11022501103501,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29557",11022509880201,"Medical/pharmacy expenses ","Yes",5000,"Tier 0",0
"29558",11022509880201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",10000,"Tier 0",0
"29559",11022509880201,"Water supply for drinking and other uses ","Yes",70,"Tier 0",0
"29560",11022509880201,"Electricity and other fuels ","No",NA,"Tier 0",0
"29561",11022509880201,"Mobile phone top-up  or bills","Yes",3000,"Tier 0",0
"29562",11022509880201,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29563",11022509880201,"House Rent","No",NA,"Tier 0",0
"29564",11022509880201,"Transportation costs ","Yes",6000,"Tier 0",0
"29565",11022509880201,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29566",11022509880701,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"29567",11022509880701,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",400,"Tier 0",0
"29568",11022509880701,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29569",11022509880701,"Electricity and other fuels ","No",NA,"Tier 0",0
"29570",11022509880701,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"29571",11022509880701,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29572",11022509880701,"House Rent","No",NA,"Tier 0",0
"29573",11022509880701,"Transportation costs ","Yes",3500,"Tier 0",0
"29574",11022509880701,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29575",11022509880901,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"29576",11022509880901,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"29577",11022509880901,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29578",11022509880901,"Electricity and other fuels ","No",NA,"Tier 0",0
"29579",11022509880901,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"29580",11022509880901,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29581",11022509880901,"House Rent","No",NA,"Tier 0",0
"29582",11022509880901,"Transportation costs ","Yes",5000,"Tier 0",0
"29583",11022509880901,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29584",11022509882301,"Medical/pharmacy expenses ","Yes",800,"Tier 2",0
"29585",11022509882301,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 2",0
"29586",11022509882301,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29587",11022509882301,"Electricity and other fuels ","No",NA,"Tier 2",0
"29588",11022509882301,"Mobile phone top-up  or bills","Yes",1200,"Tier 2",0
"29589",11022509882301,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29590",11022509882301,"House Rent","No",NA,"Tier 2",0
"29591",11022509882301,"Transportation costs ","Yes",8000,"Tier 2",0
"29592",11022509882301,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29593",11022509882501,"Medical/pharmacy expenses ","Yes",4000,"Tier 0",0
"29594",11022509882501,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1200,"Tier 0",0
"29595",11022509882501,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29596",11022509882501,"Electricity and other fuels ","No",NA,"Tier 0",0
"29597",11022509882501,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"29598",11022509882501,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29599",11022509882501,"House Rent","No",NA,"Tier 0",0
"29600",11022509882501,"Transportation costs ","No",NA,"Tier 0",0
"29601",11022509882501,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29602",11022509882701,"Medical/pharmacy expenses ","Yes",20000,"Tier 0",0
"29603",11022509882701,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 0",0
"29604",11022509882701,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29605",11022509882701,"Electricity and other fuels ","No",NA,"Tier 0",0
"29606",11022509882701,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"29607",11022509882701,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29608",11022509882701,"House Rent","No",NA,"Tier 0",0
"29609",11022509882701,"Transportation costs ","Yes",2000,"Tier 0",0
"29610",11022509882701,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29611",11022509882801,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"29612",11022509882801,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"29613",11022509882801,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29614",11022509882801,"Electricity and other fuels ","No",NA,"Tier 0",0
"29615",11022509882801,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"29616",11022509882801,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29617",11022509882801,"House Rent","No",NA,"Tier 0",0
"29618",11022509882801,"Transportation costs ","No",NA,"Tier 0",0
"29619",11022509882801,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29620",11022509882901,"Medical/pharmacy expenses ","Yes",1800,"Tier 0",0
"29621",11022509882901,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2250,"Tier 0",0
"29622",11022509882901,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29623",11022509882901,"Electricity and other fuels ","No",NA,"Tier 0",0
"29624",11022509882901,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"29625",11022509882901,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29626",11022509882901,"House Rent","No",NA,"Tier 0",0
"29627",11022509882901,"Transportation costs ","No",NA,"Tier 0",0
"29628",11022509882901,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29629",11022509883101,"Medical/pharmacy expenses ","Yes",100,"Tier 0",0
"29630",11022509883101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"29631",11022509883101,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29632",11022509883101,"Electricity and other fuels ","No",NA,"Tier 0",0
"29633",11022509883101,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"29634",11022509883101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29635",11022509883101,"House Rent","No",NA,"Tier 0",0
"29636",11022509883101,"Transportation costs ","No",NA,"Tier 0",0
"29637",11022509883101,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29638",11022509884201,"Medical/pharmacy expenses ","Yes",2500,"Tier 1",0
"29639",11022509884201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",5000,"Tier 1",0
"29640",11022509884201,"Water supply for drinking and other uses ","No",NA,"Tier 1",0
"29641",11022509884201,"Electricity and other fuels ","No",NA,"Tier 1",0
"29642",11022509884201,"Mobile phone top-up  or bills","Yes",800,"Tier 1",0
"29643",11022509884201,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 1",0
"29644",11022509884201,"House Rent","No",NA,"Tier 1",0
"29645",11022509884201,"Transportation costs ","Yes",2000,"Tier 1",0
"29646",11022509884201,"Other recurring monthly expenditure ","No",NA,"Tier 1",0
"29647",11022509884501,"Medical/pharmacy expenses ","Yes",10000,"Tier 0",0
"29648",11022509884501,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",10000,"Tier 0",0
"29649",11022509884501,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29650",11022509884501,"Electricity and other fuels ","No",NA,"Tier 0",0
"29651",11022509884501,"Mobile phone top-up  or bills","Yes",5000,"Tier 0",0
"29652",11022509884501,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29653",11022509884501,"House Rent","No",NA,"Tier 0",0
"29654",11022509884501,"Transportation costs ","Yes",25000,"Tier 0",0
"29655",11022509884501,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29656",11022509884701,"Medical/pharmacy expenses ","Yes",2500,"Tier 2",0
"29657",11022509884701,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 2",0
"29658",11022509884701,"Water supply for drinking and other uses ","No",NA,"Tier 2",0
"29659",11022509884701,"Electricity and other fuels ","No",NA,"Tier 2",0
"29660",11022509884701,"Mobile phone top-up  or bills","Yes",5000,"Tier 2",0
"29661",11022509884701,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 2",0
"29662",11022509884701,"House Rent","No",NA,"Tier 2",0
"29663",11022509884701,"Transportation costs ","Yes",20000,"Tier 2",0
"29664",11022509884701,"Other recurring monthly expenditure ","No",NA,"Tier 2",0
"29665",11022509885201,"Medical/pharmacy expenses ","Yes",3000,"Tier 0",0
"29666",11022509885201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 0",0
"29667",11022509885201,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29668",11022509885201,"Electricity and other fuels ","No",NA,"Tier 0",0
"29669",11022509885201,"Mobile phone top-up  or bills","Yes",2500,"Tier 0",0
"29670",11022509885201,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29671",11022509885201,"House Rent","No",NA,"Tier 0",0
"29672",11022509885201,"Transportation costs ","Yes",2000,"Tier 0",0
"29673",11022509885201,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29674",11022509885401,"Medical/pharmacy expenses ","Yes",6000,"Tier 0",0
"29675",11022509885401,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 0",0
"29676",11022509885401,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"29677",11022509885401,"Electricity and other fuels ","No",NA,"Tier 0",0
"29678",11022509885401,"Mobile phone top-up  or bills","Yes",1000,"Tier 0",0
"29679",11022509885401,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"29680",11022509885401,"House Rent","No",NA,"Tier 0",0
"29681",11022509885401,"Transportation costs ","Yes",5000,"Tier 0",0
"29682",11022509885401,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"29683",12000514380101,"Medical/pharmacy expenses ","Yes",8000,"Tier 3",1
"29684",12000514380101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 3",1
"29685",12000514380101,"Water supply for drinking and other uses ","No",NA,"Tier 3",1
