"","hh_id","item_id","l_1_13","l_consumption_purchased","l_consumption_produced","l_consumption_gift","elc_aggr_tier","locality"
"37764",11009517484701,"Beverages ","No",NA,NA,NA,"Tier 2",1
"37765",11009517484701,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 2",1
"37766",11009517485301,"Cereals & cereal products ","No",NA,NA,NA,"Tier 3",1
"37767",11009517485301,"Pulses & nuts ","Yes",100,0,0,"Tier 3",1
"37768",11009517485301,"Milk & milk products ","Yes",500,0,0,"Tier 3",1
"37769",11009517485301,"Edible oil ","Yes",200,0,0,"Tier 3",1
"37770",11009517485301,"Vegetables ","Yes",150,0,0,"Tier 3",1
"37771",11009517485301,"Egg, & poultry","Yes",100,0,0,"Tier 3",1
"37772",11009517485301,"Meat and meat products","No",NA,NA,NA,"Tier 3",1
"37773",11009517485301,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 3",1
"37774",11009517485301,"Sugar & Salt","Yes",300,0,0,"Tier 3",1
"37775",11009517485301,"Other food items ","Yes",600,0,0,"Tier 3",1
"37776",11009517485301,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"37777",11009517485301,"Beverages ","No",NA,NA,NA,"Tier 3",1
"37778",11009517485301,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"37779",11009517485602,"Cereals & cereal products ","Yes",3500,0,0,"Tier 3",1
"37780",11009517485602,"Pulses & nuts ","Yes",1200,0,0,"Tier 3",1
"37781",11009517485602,"Milk & milk products ","No",NA,NA,NA,"Tier 3",1
"37782",11009517485602,"Edible oil ","Yes",750,0,0,"Tier 3",1
"37783",11009517485602,"Vegetables ","Yes",650,0,0,"Tier 3",1
"37784",11009517485602,"Egg, & poultry","No",NA,NA,NA,"Tier 3",1
"37785",11009517485602,"Meat and meat products","Yes",1000,0,0,"Tier 3",1
"37786",11009517485602,"Fish (smoked/fresh)","Yes",750,0,0,"Tier 3",1
"37787",11009517485602,"Sugar & Salt","Yes",450,0,0,"Tier 3",1
"37788",11009517485602,"Other food items ","Yes",550,0,0,"Tier 3",1
"37789",11009517485602,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"37790",11009517485602,"Beverages ","No",NA,NA,NA,"Tier 3",1
"37791",11009517485602,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"37792",11009517485702,"Cereals & cereal products ","Yes",2500,0,0,"Tier 3",1
"37793",11009517485702,"Pulses & nuts ","No",NA,NA,NA,"Tier 3",1
"37794",11009517485702,"Milk & milk products ","Yes",700,0,0,"Tier 3",1
"37795",11009517485702,"Edible oil ","Yes",700,0,0,"Tier 3",1
"37796",11009517485702,"Vegetables ","Yes",1150,0,0,"Tier 3",1
"37797",11009517485702,"Egg, & poultry","Yes",400,0,0,"Tier 3",1
"37798",11009517485702,"Meat and meat products","Yes",500,0,0,"Tier 3",1
"37799",11009517485702,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 3",1
"37800",11009517485702,"Sugar & Salt","Yes",150,0,0,"Tier 3",1
"37801",11009517485702,"Other food items ","Yes",880,0,0,"Tier 3",1
"37802",11009517485702,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"37803",11009517485702,"Beverages ","Yes",700,0,0,"Tier 3",1
"37804",11009517485702,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"37805",11009517486701,"Cereals & cereal products ","Yes",750,0,400,"Tier 3",1
"37806",11009517486701,"Pulses & nuts ","Yes",400,0,0,"Tier 3",1
"37807",11009517486701,"Milk & milk products ","Yes",350,0,0,"Tier 3",1
"37808",11009517486701,"Edible oil ","Yes",700,0,0,"Tier 3",1
"37809",11009517486701,"Vegetables ","Yes",250,0,0,"Tier 3",1
"37810",11009517486701,"Egg, & poultry","No",NA,NA,NA,"Tier 3",1
"37811",11009517486701,"Meat and meat products","Yes",350,0,0,"Tier 3",1
"37812",11009517486701,"Fish (smoked/fresh)","Yes",250,0,0,"Tier 3",1
"37813",11009517486701,"Sugar & Salt","Yes",250,0,0,"Tier 3",1
"37814",11009517486701,"Other food items ","No",NA,NA,NA,"Tier 3",1
"37815",11009517486701,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"37816",11009517486701,"Beverages ","No",NA,NA,NA,"Tier 3",1
"37817",11009517486701,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"37818",11009517487701,"Cereals & cereal products ","Yes",6000,0,0,"Tier 3",1
"37819",11009517487701,"Pulses & nuts ","Yes",200,0,0,"Tier 3",1
"37820",11009517487701,"Milk & milk products ","Yes",200,0,0,"Tier 3",1
"37821",11009517487701,"Edible oil ","Yes",700,0,0,"Tier 3",1
"37822",11009517487701,"Vegetables ","Yes",1000,0,0,"Tier 3",1
"37823",11009517487701,"Egg, & poultry","No",NA,NA,NA,"Tier 3",1
"37824",11009517487701,"Meat and meat products","Yes",400,0,0,"Tier 3",1
"37825",11009517487701,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 3",1
"37826",11009517487701,"Sugar & Salt","Yes",250,0,0,"Tier 3",1
"37827",11009517487701,"Other food items ","Yes",1000,0,0,"Tier 3",1
"37828",11009517487701,"Meals/food bought outside home ","Yes",2500,0,0,"Tier 3",1
"37829",11009517487701,"Beverages ","Yes",500,0,0,"Tier 3",1
"37830",11009517487701,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"37831",11009517488002,"Cereals & cereal products ","Yes",3000,0,0,"Tier 2",1
"37832",11009517488002,"Pulses & nuts ","Yes",700,0,0,"Tier 2",1
"37833",11009517488002,"Milk & milk products ","Yes",3000,0,0,"Tier 2",1
"37834",11009517488002,"Edible oil ","Yes",1000,0,0,"Tier 2",1
"37835",11009517488002,"Vegetables ","Yes",2500,0,0,"Tier 2",1
"37836",11009517488002,"Egg, & poultry","Yes",1200,0,0,"Tier 2",1
"37837",11009517488002,"Meat and meat products","Yes",4200,0,0,"Tier 2",1
"37838",11009517488002,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 2",1
"37839",11009517488002,"Sugar & Salt","Yes",1000,0,0,"Tier 2",1
"37840",11009517488002,"Other food items ","Yes",1500,0,0,"Tier 2",1
"37841",11009517488002,"Meals/food bought outside home ","Yes",500,0,0,"Tier 2",1
"37842",11009517488002,"Beverages ","Yes",2000,0,0,"Tier 2",1
"37843",11009517488002,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 2",1
"37844",11009517488601,"Cereals & cereal products ","Yes",3000,0,0,"Tier 2",1
"37845",11009517488601,"Pulses & nuts ","Yes",200,0,0,"Tier 2",1
"37846",11009517488601,"Milk & milk products ","Yes",1000,0,0,"Tier 2",1
"37847",11009517488601,"Edible oil ","Yes",500,0,0,"Tier 2",1
"37848",11009517488601,"Vegetables ","Yes",850,0,0,"Tier 2",1
"37849",11009517488601,"Egg, & poultry","No",NA,NA,NA,"Tier 2",1
"37850",11009517488601,"Meat and meat products","No",NA,NA,NA,"Tier 2",1
"37851",11009517488601,"Fish (smoked/fresh)","Yes",400,0,0,"Tier 2",1
"37852",11009517488601,"Sugar & Salt","Yes",1000,0,0,"Tier 2",1
"37853",11009517488601,"Other food items ","Yes",1000,0,0,"Tier 2",1
"37854",11009517488601,"Meals/food bought outside home ","Yes",500,0,0,"Tier 2",1
"37855",11009517488601,"Beverages ","Yes",150,0,0,"Tier 2",1
"37856",11009517488601,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 2",1
"37857",11009517489001,"Cereals & cereal products ","Yes",4125,0,1400,"Tier 3",1
"37858",11009517489001,"Pulses & nuts ","Yes",450,0,800,"Tier 3",1
"37859",11009517489001,"Milk & milk products ","Yes",240,0,0,"Tier 3",1
"37860",11009517489001,"Edible oil ","Yes",400,0,0,"Tier 3",1
"37861",11009517489001,"Vegetables ","Yes",400,0,0,"Tier 3",1
"37862",11009517489001,"Egg, & poultry","No",NA,NA,NA,"Tier 3",1
"37863",11009517489001,"Meat and meat products","Yes",300,0,0,"Tier 3",1
"37864",11009517489001,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 3",1
"37865",11009517489001,"Sugar & Salt","Yes",200,0,0,"Tier 3",1
"37866",11009517489001,"Other food items ","Yes",320,0,0,"Tier 3",1
"37867",11009517489001,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"37868",11009517489001,"Beverages ","Yes",80,0,0,"Tier 3",1
"37869",11009517489001,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"37870",11009517489402,"Cereals & cereal products ","Yes",7550,0,0,"Tier 4",1
"37871",11009517489402,"Pulses & nuts ","Yes",250,0,2000,"Tier 4",1
"37872",11009517489402,"Milk & milk products ","Yes",400,0,0,"Tier 4",1
"37873",11009517489402,"Edible oil ","Yes",1400,0,0,"Tier 4",1
"37874",11009517489402,"Vegetables ","Yes",3620,0,500,"Tier 4",1
"37875",11009517489402,"Egg, & poultry","Yes",84,0,0,"Tier 4",1
"37876",11009517489402,"Meat and meat products","Yes",900,0,0,"Tier 4",1
"37877",11009517489402,"Fish (smoked/fresh)","Yes",300,0,0,"Tier 4",1
"37878",11009517489402,"Sugar & Salt","Yes",560,0,0,"Tier 4",1
"37879",11009517489402,"Other food items ","Yes",700,0,0,"Tier 4",1
"37880",11009517489402,"Meals/food bought outside home ","Yes",200,0,0,"Tier 4",1
"37881",11009517489402,"Beverages ","Yes",250,0,0,"Tier 4",1
"37882",11009517489402,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 4",1
"37883",11009517491201,"Cereals & cereal products ","Yes",5000,0,0,"Tier 3",1
"37884",11009517491201,"Pulses & nuts ","Yes",1000,0,0,"Tier 3",1
"37885",11009517491201,"Milk & milk products ","Yes",500,0,0,"Tier 3",1
"37886",11009517491201,"Edible oil ","Yes",1600,0,0,"Tier 3",1
"37887",11009517491201,"Vegetables ","Yes",2000,0,0,"Tier 3",1
"37888",11009517491201,"Egg, & poultry","No",NA,NA,NA,"Tier 3",1
"37889",11009517491201,"Meat and meat products","Yes",1500,0,0,"Tier 3",1
"37890",11009517491201,"Fish (smoked/fresh)","Yes",300,0,0,"Tier 3",1
"37891",11009517491201,"Sugar & Salt","Yes",300,0,0,"Tier 3",1
"37892",11009517491201,"Other food items ","Yes",600,0,0,"Tier 3",1
"37893",11009517491201,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"37894",11009517491201,"Beverages ","No",NA,NA,NA,"Tier 3",1
"37895",11009517491201,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"37896",11009517491401,"Cereals & cereal products ","Yes",5000,0,2000,"Tier 3",1
"37897",11009517491401,"Pulses & nuts ","Yes",500,0,0,"Tier 3",1
"37898",11009517491401,"Milk & milk products ","Yes",500,0,0,"Tier 3",1
"37899",11009517491401,"Edible oil ","Yes",1500,0,0,"Tier 3",1
"37900",11009517491401,"Vegetables ","Yes",2000,0,0,"Tier 3",1
"37901",11009517491401,"Egg, & poultry","No",NA,NA,NA,"Tier 3",1
"37902",11009517491401,"Meat and meat products","Yes",1000,0,0,"Tier 3",1
"37903",11009517491401,"Fish (smoked/fresh)","Yes",1000,0,0,"Tier 3",1
"37904",11009517491401,"Sugar & Salt","Yes",200,0,0,"Tier 3",1
"37905",11009517491401,"Other food items ","Yes",1000,0,0,"Tier 3",1
"37906",11009517491401,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"37907",11009517491401,"Beverages ","Yes",300,0,0,"Tier 3",1
"37908",11009517491401,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"37909",11010513302201,"Cereals & cereal products ","Yes",2500,0,0,"Tier 0",1
"37910",11010513302201,"Pulses & nuts ","No",NA,NA,NA,"Tier 0",1
"37911",11010513302201,"Milk & milk products ","Yes",200,0,0,"Tier 0",1
"37912",11010513302201,"Edible oil ","Yes",500,0,0,"Tier 0",1
"37913",11010513302201,"Vegetables ","Yes",350,0,0,"Tier 0",1
"37914",11010513302201,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"37915",11010513302201,"Meat and meat products","Yes",1000,0,0,"Tier 0",1
"37916",11010513302201,"Fish (smoked/fresh)","Yes",500,0,0,"Tier 0",1
"37917",11010513302201,"Sugar & Salt","Yes",300,0,0,"Tier 0",1
"37918",11010513302201,"Other food items ","Yes",500,0,0,"Tier 0",1
"37919",11010513302201,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"37920",11010513302201,"Beverages ","Yes",400,0,0,"Tier 0",1
"37921",11010513302201,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"37922",11010513302401,"Cereals & cereal products ","No",NA,NA,NA,"Tier 2",1
"37923",11010513302401,"Pulses & nuts ","No",NA,NA,NA,"Tier 2",1
"37924",11010513302401,"Milk & milk products ","No",NA,NA,NA,"Tier 2",1
"37925",11010513302401,"Edible oil ","No",NA,NA,NA,"Tier 2",1
"37926",11010513302401,"Vegetables ","No",NA,NA,NA,"Tier 2",1
"37927",11010513302401,"Egg, & poultry","No",NA,NA,NA,"Tier 2",1
"37928",11010513302401,"Meat and meat products","No",NA,NA,NA,"Tier 2",1
"37929",11010513302401,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 2",1
"37930",11010513302401,"Sugar & Salt","No",NA,NA,NA,"Tier 2",1
"37931",11010513302401,"Other food items ","No",NA,NA,NA,"Tier 2",1
"37932",11010513302401,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 2",1
"37933",11010513302401,"Beverages ","Yes",3500,0,0,"Tier 2",1
"37934",11010513302401,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 2",1
"37935",11010513302701,"Cereals & cereal products ","Yes",2500,0,0,"Tier 0",1
"37936",11010513302701,"Pulses & nuts ","No",NA,NA,NA,"Tier 0",1
"37937",11010513302701,"Milk & milk products ","Yes",2800,0,0,"Tier 0",1
"37938",11010513302701,"Edible oil ","Yes",1000,0,0,"Tier 0",1
"37939",11010513302701,"Vegetables ","Yes",1000,0,0,"Tier 0",1
"37940",11010513302701,"Egg, & poultry","No",NA,NA,NA,"Tier 0",1
"37941",11010513302701,"Meat and meat products","No",NA,NA,NA,"Tier 0",1
"37942",11010513302701,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 0",1
"37943",11010513302701,"Sugar & Salt","Yes",500,0,0,"Tier 0",1
"37944",11010513302701,"Other food items ","Yes",1000,0,0,"Tier 0",1
"37945",11010513302701,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 0",1
"37946",11010513302701,"Beverages ","No",NA,NA,NA,"Tier 0",1
"37947",11010513302701,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 0",1
"37948",11010513303801,"Cereals & cereal products ","Yes",3500,0,0,"Tier 3",1
"37949",11010513303801,"Pulses & nuts ","Yes",1000,0,0,"Tier 3",1
"37950",11010513303801,"Milk & milk products ","Yes",650,0,0,"Tier 3",1
"37951",11010513303801,"Edible oil ","Yes",1000,0,0,"Tier 3",1
"37952",11010513303801,"Vegetables ","Yes",750,0,0,"Tier 3",1
"37953",11010513303801,"Egg, & poultry","Yes",2250,0,0,"Tier 3",1
"37954",11010513303801,"Meat and meat products","Yes",3600,0,0,"Tier 3",1
"37955",11010513303801,"Fish (smoked/fresh)","Yes",1500,0,0,"Tier 3",1
"37956",11010513303801,"Sugar & Salt","Yes",500,0,0,"Tier 3",1
"37957",11010513303801,"Other food items ","Yes",600,0,0,"Tier 3",1
"37958",11010513303801,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"37959",11010513303801,"Beverages ","Yes",2400,0,0,"Tier 3",1
"37960",11010513303801,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"37961",11010513304001,"Cereals & cereal products ","Yes",3500,0,0,"Tier 3",1
"37962",11010513304001,"Pulses & nuts ","Yes",700,0,0,"Tier 3",1
"37963",11010513304001,"Milk & milk products ","Yes",600,0,0,"Tier 3",1
"37964",11010513304001,"Edible oil ","Yes",1500,0,0,"Tier 3",1
"37965",11010513304001,"Vegetables ","Yes",2500,0,0,"Tier 3",1
"37966",11010513304001,"Egg, & poultry","Yes",2250,0,0,"Tier 3",1
"37967",11010513304001,"Meat and meat products","Yes",3900,0,0,"Tier 3",1
"37968",11010513304001,"Fish (smoked/fresh)","Yes",1000,0,0,"Tier 3",1
"37969",11010513304001,"Sugar & Salt","Yes",450,0,0,"Tier 3",1
"37970",11010513304001,"Other food items ","Yes",500,0,0,"Tier 3",1
"37971",11010513304001,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"37972",11010513304001,"Beverages ","Yes",2400,0,0,"Tier 3",1
"37973",11010513304001,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"37974",11010513304201,"Cereals & cereal products ","Yes",4500,0,0,"Tier 4",1
"37975",11010513304201,"Pulses & nuts ","Yes",5000,0,0,"Tier 4",1
"37976",11010513304201,"Milk & milk products ","Yes",4500,0,0,"Tier 4",1
"37977",11010513304201,"Edible oil ","Yes",5700,0,0,"Tier 4",1
"37978",11010513304201,"Vegetables ","Yes",5000,0,0,"Tier 4",1
"37979",11010513304201,"Egg, & poultry","Yes",2000,0,1000,"Tier 4",1
"37980",11010513304201,"Meat and meat products","Yes",2000,1000,0,"Tier 4",1
"37981",11010513304201,"Fish (smoked/fresh)","Yes",5000,0,0,"Tier 4",1
"37982",11010513304201,"Sugar & Salt","Yes",2000,0,0,"Tier 4",1
"37983",11010513304201,"Other food items ","Yes",2800,0,0,"Tier 4",1
"37984",11010513304201,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 4",1
"37985",11010513304201,"Beverages ","Yes",1000,0,0,"Tier 4",1
"37986",11010513304201,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 4",1
"37987",11010513304401,"Cereals & cereal products ","Yes",5000,0,0,"Tier 4",1
"37988",11010513304401,"Pulses & nuts ","Yes",1200,0,0,"Tier 4",1
"37989",11010513304401,"Milk & milk products ","Yes",1000,0,0,"Tier 4",1
"37990",11010513304401,"Edible oil ","Yes",1400,0,0,"Tier 4",1
"37991",11010513304401,"Vegetables ","Yes",1200,0,0,"Tier 4",1
"37992",11010513304401,"Egg, & poultry","Yes",0,750,0,"Tier 4",1
"37993",11010513304401,"Meat and meat products","Yes",3000,0,0,"Tier 4",1
"37994",11010513304401,"Fish (smoked/fresh)","Yes",1800,0,0,"Tier 4",1
"37995",11010513304401,"Sugar & Salt","Yes",300,0,0,"Tier 4",1
"37996",11010513304401,"Other food items ","Yes",800,0,0,"Tier 4",1
"37997",11010513304401,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 4",1
"37998",11010513304401,"Beverages ","Yes",2000,0,0,"Tier 4",1
"37999",11010513304401,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 4",1
"38000",11010513304701,"Cereals & cereal products ","Yes",50000,0,0,"Tier 3",1
"38001",11010513304701,"Pulses & nuts ","Yes",10000,0,0,"Tier 3",1
"38002",11010513304701,"Milk & milk products ","Yes",2050,0,0,"Tier 3",1
"38003",11010513304701,"Edible oil ","Yes",5000,0,0,"Tier 3",1
"38004",11010513304701,"Vegetables ","Yes",7000,0,0,"Tier 3",1
"38005",11010513304701,"Egg, & poultry","Yes",1700,29750,0,"Tier 3",1
"38006",11010513304701,"Meat and meat products","Yes",3000,0,0,"Tier 3",1
"38007",11010513304701,"Fish (smoked/fresh)","Yes",3000,0,0,"Tier 3",1
"38008",11010513304701,"Sugar & Salt","Yes",2000,0,0,"Tier 3",1
"38009",11010513304701,"Other food items ","Yes",3000,0,0,"Tier 3",1
"38010",11010513304701,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"38011",11010513304701,"Beverages ","Yes",3000,0,0,"Tier 3",1
"38012",11010513304701,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"38013",11010513305201,"Cereals & cereal products ","Yes",2500,0,0,"Tier 4",1
"38014",11010513305201,"Pulses & nuts ","Yes",300,0,0,"Tier 4",1
"38015",11010513305201,"Milk & milk products ","Yes",200,0,100,"Tier 4",1
"38016",11010513305201,"Edible oil ","Yes",500,0,0,"Tier 4",1
"38017",11010513305201,"Vegetables ","Yes",700,0,200,"Tier 4",1
"38018",11010513305201,"Egg, & poultry","No",NA,NA,NA,"Tier 4",1
"38019",11010513305201,"Meat and meat products","No",NA,NA,NA,"Tier 4",1
"38020",11010513305201,"Fish (smoked/fresh)","Yes",500,0,0,"Tier 4",1
"38021",11010513305201,"Sugar & Salt","Yes",150,0,0,"Tier 4",1
"38022",11010513305201,"Other food items ","Yes",1200,0,0,"Tier 4",1
"38023",11010513305201,"Meals/food bought outside home ","Yes",1500,0,0,"Tier 4",1
"38024",11010513305201,"Beverages ","No",NA,NA,NA,"Tier 4",1
"38025",11010513305201,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 4",1
"38026",11010513306301,"Cereals & cereal products ","Yes",3000,0,0,"Tier 4",1
"38027",11010513306301,"Pulses & nuts ","Yes",200,0,0,"Tier 4",1
"38028",11010513306301,"Milk & milk products ","Yes",1000,0,0,"Tier 4",1
"38029",11010513306301,"Edible oil ","Yes",2000,0,0,"Tier 4",1
"38030",11010513306301,"Vegetables ","Yes",700,0,0,"Tier 4",1
"38031",11010513306301,"Egg, & poultry","Yes",150,0,0,"Tier 4",1
"38032",11010513306301,"Meat and meat products","Yes",2000,0,500,"Tier 4",1
"38033",11010513306301,"Fish (smoked/fresh)","Yes",500,0,0,"Tier 4",1
"38034",11010513306301,"Sugar & Salt","Yes",800,0,0,"Tier 4",1
"38035",11010513306301,"Other food items ","Yes",1000,0,0,"Tier 4",1
"38036",11010513306301,"Meals/food bought outside home ","Yes",2000,0,0,"Tier 4",1
"38037",11010513306301,"Beverages ","Yes",1500,0,0,"Tier 4",1
"38038",11010513306301,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 4",1
"38039",11010513307201,"Cereals & cereal products ","Yes",4000,0,0,"Tier 4",1
"38040",11010513307201,"Pulses & nuts ","Yes",400,0,0,"Tier 4",1
"38041",11010513307201,"Milk & milk products ","Yes",1500,0,0,"Tier 4",1
"38042",11010513307201,"Edible oil ","Yes",1200,0,0,"Tier 4",1
"38043",11010513307201,"Vegetables ","Yes",3000,0,0,"Tier 4",1
"38044",11010513307201,"Egg, & poultry","Yes",1000,0,0,"Tier 4",1
"38045",11010513307201,"Meat and meat products","Yes",1500,0,0,"Tier 4",1
"38046",11010513307201,"Fish (smoked/fresh)","Yes",500,0,0,"Tier 4",1
"38047",11010513307201,"Sugar & Salt","Yes",750,0,0,"Tier 4",1
"38048",11010513307201,"Other food items ","Yes",1000,0,0,"Tier 4",1
"38049",11010513307201,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 4",1
"38050",11010513307201,"Beverages ","Yes",1000,0,0,"Tier 4",1
"38051",11010513307201,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 4",1
"38052",11010513307601,"Cereals & cereal products ","Yes",3500,0,0,"Tier 3",1
"38053",11010513307601,"Pulses & nuts ","Yes",450,0,0,"Tier 3",1
"38054",11010513307601,"Milk & milk products ","Yes",650,0,0,"Tier 3",1
"38055",11010513307601,"Edible oil ","Yes",1100,0,0,"Tier 3",1
"38056",11010513307601,"Vegetables ","Yes",1000,0,0,"Tier 3",1
"38057",11010513307601,"Egg, & poultry","No",NA,NA,NA,"Tier 3",1
"38058",11010513307601,"Meat and meat products","No",NA,NA,NA,"Tier 3",1
"38059",11010513307601,"Fish (smoked/fresh)","Yes",1200,0,0,"Tier 3",1
"38060",11010513307601,"Sugar & Salt","Yes",450,0,0,"Tier 3",1
"38061",11010513307601,"Other food items ","Yes",800,0,0,"Tier 3",1
"38062",11010513307601,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"38063",11010513307601,"Beverages ","Yes",1600,0,0,"Tier 3",1
"38064",11010513307601,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"38065",11010513360401,"Cereals & cereal products ","Yes",0,0,8000,"Tier 2",1
"38066",11010513360401,"Pulses & nuts ","Yes",0,0,4000,"Tier 2",1
"38067",11010513360401,"Milk & milk products ","No",NA,NA,NA,"Tier 2",1
"38068",11010513360401,"Edible oil ","Yes",0,0,2000,"Tier 2",1
"38069",11010513360401,"Vegetables ","Yes",500,0,0,"Tier 2",1
"38070",11010513360401,"Egg, & poultry","No",NA,NA,NA,"Tier 2",1
"38071",11010513360401,"Meat and meat products","No",NA,NA,NA,"Tier 2",1
"38072",11010513360401,"Fish (smoked/fresh)","No",NA,NA,NA,"Tier 2",1
"38073",11010513360401,"Sugar & Salt","Yes",200,0,0,"Tier 2",1
"38074",11010513360401,"Other food items ","Yes",1000,0,0,"Tier 2",1
"38075",11010513360401,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 2",1
"38076",11010513360401,"Beverages ","No",NA,NA,NA,"Tier 2",1
"38077",11010513360401,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 2",1
"38078",11010513361201,"Cereals & cereal products ","Yes",600,0,0,"Tier 3",1
"38079",11010513361201,"Pulses & nuts ","Yes",500,0,0,"Tier 3",1
"38080",11010513361201,"Milk & milk products ","Yes",250,0,0,"Tier 3",1
"38081",11010513361201,"Edible oil ","Yes",400,0,0,"Tier 3",1
"38082",11010513361201,"Vegetables ","Yes",200,0,0,"Tier 3",1
"38083",11010513361201,"Egg, & poultry","Yes",250,0,0,"Tier 3",1
"38084",11010513361201,"Meat and meat products","Yes",700,0,0,"Tier 3",1
"38085",11010513361201,"Fish (smoked/fresh)","Yes",350,0,0,"Tier 3",1
"38086",11010513361201,"Sugar & Salt","Yes",150,0,0,"Tier 3",1
"38087",11010513361201,"Other food items ","No",NA,NA,NA,"Tier 3",1
"38088",11010513361201,"Meals/food bought outside home ","No",NA,NA,NA,"Tier 3",1
"38089",11010513361201,"Beverages ","No",NA,NA,NA,"Tier 3",1
"38090",11010513361201,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"38091",11010513361403,"Cereals & cereal products ","Yes",3000,0,0,"Tier 3",1
"38092",11010513361403,"Pulses & nuts ","Yes",2000,0,0,"Tier 3",1
"38093",11010513361403,"Milk & milk products ","Yes",1000,0,0,"Tier 3",1
"38094",11010513361403,"Edible oil ","Yes",1000,0,0,"Tier 3",1
"38095",11010513361403,"Vegetables ","Yes",500,0,0,"Tier 3",1
"38096",11010513361403,"Egg, & poultry","No",NA,NA,NA,"Tier 3",1
"38097",11010513361403,"Meat and meat products","Yes",1000,0,0,"Tier 3",1
"38098",11010513361403,"Fish (smoked/fresh)","Yes",1000,0,0,"Tier 3",1
"38099",11010513361403,"Sugar & Salt","Yes",200,0,0,"Tier 3",1
"38100",11010513361403,"Other food items ","Yes",1000,0,0,"Tier 3",1
"38101",11010513361403,"Meals/food bought outside home ","Yes",1000,0,0,"Tier 3",1
"38102",11010513361403,"Beverages ","Yes",1000,0,0,"Tier 3",1
"38103",11010513361403,"Alcohol, tobacco and cigarettes","No",NA,NA,NA,"Tier 3",1
"38104",11010513361501,"Cereals & cereal products ","Yes",1500,0,0,"Tier 3",1
"38105",11010513361501,"Pulses & nuts ","No",NA,NA,NA,"Tier 3",1
"38106",11010513361501,"Milk & milk products ","No",NA,NA,NA,"Tier 3",1
"38107",11010513361501,"Edible oil ","Yes",500,0,0,"Tier 3",1
"38108",11010513361501,"Vegetables ","Yes",300,0,0,"Tier 3",1
"38109",11010513361501,"Egg, & poultry","No",NA,NA,NA,"Tier 3",1
