"","hh_id","b_start","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b10_oth","b11","b11_oth","b12","b13__1","b13__2","b13__3","b13__4","b13__5","b13__6","b13__7","b13__8","b13__555","b13_oth","b14","b14_oth","b15","b16","b17__1","b17__2","b17__3","b17__555","b17_oth","b18","b19__1","b19__2","b19__555","b19_oth","b20__1","b20__2","b20__3","b20__4","b20__5","b20__6","b20__7","b20__8","b20__9","b20__10","b20__11","b20__12","b20__13","b20__555","b20_oth","b21","b22","b23","b24__1","b24__2","b24__3","b24__4","b24__5","b24__6","b24__7","b24__8","b24__9","b24__10","b24__11","b24__12","b24__555","b24_oth","elc_aggr_tier","locality","account_institution","informal_institution","loan","c2","i3","i19a","i33"
"3069",11001506942501,"2017-12-04T08:20:11",2,"Yes",NA,6,"A single house occupied by one household",NA,"Yes",NA,3,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 4",0,NA,"Group Savings (Rotational)","Relative/Friend/Neighbor","Yes","Manufactured Stove Traditional","Charcoal","No"
"3070",11001506942702,"2017-12-04T06:27:41",1,"Yes",NA,10,"A house occupied by multiple households",3,"Yes",NA,4,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 4",0,"Commercial Bank",NA,"Relative/Friend/Neighbor","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3071",11001506942702,"2017-12-04T06:27:41",1,"Yes",NA,10,"A house occupied by multiple households",3,"Yes",NA,4,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 4",0,"Commercial Bank",NA,"Relative/Friend/Neighbor","Yes","Koresone Stove","Kerosene","No"
"3072",11001506942702,"2017-12-04T06:27:41",1,"Yes",NA,10,"A house occupied by multiple households",3,"Yes",NA,4,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 4",0,"Commercial Bank",NA,"Relative/Friend/Neighbor","Yes","Manufactured Stove Traditional","Charcoal","No"
"3073",11001506943001,"2017-12-04T06:59:27",1,"Yes",NA,12,"A house occupied by multiple households",3,"No","Free",2,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,NA,NA,"Relative/Friend/Neighbor","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3074",11001506943101,"2017-12-04T09:14:56",2,"Yes",NA,27,"A house occupied by multiple households",2,"Yes",NA,4,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 4",0,NA,"Group Savings (Rotational)","Relative/Friend/Neighbor","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3075",11001506943701,"2017-12-04T07:30:38",1,"Yes",NA,20,"A house occupied by multiple households",2,"Yes",NA,3,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,NA,NA,"Relative/Friend/Neighbor","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3076",11002502200301,"2017-11-25T04:52:40-05:00",1,"Yes",NA,2,"A house occupied by multiple households",3,"No","Rented",1,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","Koresone Stove","Kerosene","Yes"
"3077",11002502200301,"2017-11-25T04:52:40-05:00",1,"Yes",NA,2,"A house occupied by multiple households",3,"No","Rented",1,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"3078",11002502201101,"2017-11-25T05:06:37-05:00",1,"Yes",NA,50,"A single house occupied by one household",NA,"Yes",NA,5,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","No","No","Yes","No","","Bore hole","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 1",1,"Commercial Bank",NA,"State Loan","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3079",11002502201501,"2017-11-25T04:47:32",1,"Yes",NA,2,"A house occupied by multiple households",9,"No","Rented",2,"Stone and cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",1,NA,NA,"Relative/Friend/Neighbor","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3080",11002502201503,"2017-11-25T04:58:10-05:00",2,"Yes",NA,3,"A house occupied by multiple households",9,"No","Rented",2,"Stone and mud","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Sachet water","","Do not know","No",NA,NA,NA,NA,NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",1,NA,"Group Savings (Rotational)","Relative/Friend/Neighbor","Yes","Manufactured Stove Traditional","Charcoal","Yes"
"3081",11002502203501,"2017-11-25T05:08:43",1,"Yes",NA,2,"Group of enclosed dwellings with multiple households",5,"Yes",NA,8,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Tanker/truck/vendor","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 2",1,NA,NA,"Relative/Friend/Neighbor","Yes","Manufactured Stove Traditional","Charcoal","Yes"
"3082",11002502205201,"2017-11-25T09:53:17-05:00",1,"Yes",NA,4,"A house occupied by multiple households",15,"No","Rented",3,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Sachet water","","Yes","Yes","Yes","No","No","No",NA,"Yes","Yes","No","No","","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",1,"Commercial Bank","Group Savings (Rotational)","Commercial/Government Bank","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3083",11002502205201,"2017-11-25T09:53:17-05:00",1,"Yes",NA,4,"A house occupied by multiple households",15,"No","Rented",3,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Sachet water","","Yes","Yes","Yes","No","No","No",NA,"Yes","Yes","No","No","","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",1,"Commercial Bank","Group Savings (Rotational)","Commercial/Government Bank","Yes","Koresone Stove","Kerosene","No"
"3084",11002502206301,"2017-11-25T11:06:25-05:00",2,"Yes",NA,4,"A house occupied by multiple households",5,"No","Rented",3,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement tiles","No","No","Yes","No","No","No","No","No","No","","Sachet water","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",1,"Commercial Bank",NA,"Relative/Friend/Neighbor","Yes","LPG/Natural Gas Stove","LPG/cooking gas","Yes"
"3085",11002502206303,"2017-11-25T09:28:58-05:00",3,"Yes",NA,22,"Multi-storied building with multiple households",6,"No","Rented",4,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","Yes","No","No","No","No","No","No","No","","Sachet water","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 1",1,"Commercial Bank",NA,"Commercial/Government Bank","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3086",11002502206303,"2017-11-25T09:28:58-05:00",3,"Yes",NA,22,"Multi-storied building with multiple households",6,"No","Rented",4,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","Yes","No","No","No","No","No","No","No","","Sachet water","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 1",1,"Commercial Bank",NA,"Commercial/Government Bank","Yes",NA,"Charcoal","No"
"3087",11002502206303,"2017-11-25T09:28:58-05:00",3,"Yes",NA,22,"Multi-storied building with multiple households",6,"No","Rented",4,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","Yes","No","No","No","No","No","No","No","","Sachet water","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 1",1,"Commercial Bank",NA,"Commercial/Government Bank","Yes","Koresone Stove","Kerosene","No"
"3088",11002502206303,"2017-11-25T09:28:58-05:00",3,"Yes",NA,22,"Multi-storied building with multiple households",6,"No","Rented",4,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","Yes","No","No","No","No","No","No","No","","Sachet water","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 1",1,"Commercial Bank",NA,"Commercial/Government Bank","Yes","Electric Stove","Kerosene","No"
"3089",11002502206701,"2017-11-25T09:43:33-05:00",1,"No","No",10,"Multi-storied building with multiple households",6,"No","Rented",2,"Blocks, plastered with cement","","Corrugated iron sheet","","Plastic tiles","No","No","Yes","No","No","No","No","No","No","","Tanker/truck/vendor","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","","Tier 3",1,"Commercial Bank",NA,"Cooperative Credit Union/SACCO","Yes","Koresone Stove","Kerosene","Yes"
"3090",11002502206801,"2017-11-25T11:36:18-05:00",1,"Yes",NA,10,"A single house occupied by one household",NA,"No","Rented",2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 1",1,"Commercial Bank",NA,"Relative/Friend/Neighbor","Yes","LPG/Natural Gas Stove","LPG/cooking gas","Yes"
"3091",11002502206802,"2017-11-25T07:43:38-05:00",1,"Yes",NA,7,"A house occupied by multiple households",10,"No","Rented",2,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","Yes","No","No","No","No","No","No","","Sachet water","","Yes","No",NA,NA,NA,NA,NA,"Yes","Yes","No","No","","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 2",1,NA,"Group Savings (Rotational)","Commercial/Government Bank","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3092",11002502206802,"2017-11-25T07:43:38-05:00",1,"Yes",NA,7,"A house occupied by multiple households",10,"No","Rented",2,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","Yes","No","No","No","No","No","No","","Sachet water","","Yes","No",NA,NA,NA,NA,NA,"Yes","Yes","No","No","","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 2",1,NA,"Group Savings (Rotational)","Commercial/Government Bank","Yes","Koresone Stove","Kerosene","No"
"3093",11002502207101,"2017-11-25T10:32:56-05:00",1,"Yes",NA,10,"A single house occupied by one household",NA,"Yes",NA,3,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","Yes","No","No","No","No","No","No","","Sachet water","","Do not know","Yes","Yes","No","No","No",NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",1,"Commercial Bank","Group Savings (Rotational)","Cannot get a loan/credit","Yes","3-Stone/Open Fire Stove","Wood purchased","No"
"3094",11002502207101,"2017-11-25T10:32:56-05:00",1,"Yes",NA,10,"A single house occupied by one household",NA,"Yes",NA,3,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","Yes","No","No","No","No","No","No","","Sachet water","","Do not know","Yes","Yes","No","No","No",NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",1,"Commercial Bank","Group Savings (Rotational)","Cannot get a loan/credit","Yes","Koresone Stove","Kerosene","Yes"
"3095",11002502208501,"2017-11-25T08:19:46",2,"Yes",NA,8,"A single house occupied by one household",NA,"Yes",NA,7,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement tiles","No","Yes","No","No","No","No","No","No","No","","Sachet water","","No","Yes","Yes","No","No","No",NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",1,"Commercial Bank","Group Savings (Rotational)","Relative/Friend/Neighbor","Yes","3-Stone/Open Fire Stove","Wood collected","Yes"
"3096",11002502208501,"2017-11-25T08:19:46",2,"Yes",NA,8,"A single house occupied by one household",NA,"Yes",NA,7,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement tiles","No","Yes","No","No","No","No","No","No","No","","Sachet water","","No","Yes","Yes","No","No","No",NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",1,"Commercial Bank","Group Savings (Rotational)","Relative/Friend/Neighbor","Yes","Koresone Stove","Kerosene","No"
"3097",11002502208502,"2017-11-26T05:36:17-05:00",1,"Yes",NA,10,"A house occupied by multiple households",2,"No","Rented",3,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","Yes","No","No","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 2",1,NA,"Group Savings (Rotational)","Relative/Friend/Neighbor","Yes","Koresone Stove","Kerosene","Yes"
"3098",11004510760401,"2017-12-07T12:09:46",1,"Yes",NA,30,"Group of enclosed dwellings with multiple households",6,"Yes",NA,2,"Stone and mud","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 2",0,NA,NA,"Relative/Friend/Neighbor","Yes","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"3099",11004510760901,"2017-12-07T10:21:18",1,"Yes",NA,30,"Group of enclosed dwellings with multiple households",5,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,NA,NA,"State Loan","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3100",11004510761803,"2017-12-08T03:22:07",1,"Yes",NA,38,"Group of enclosed dwellings with multiple households",4,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,NA,NA,"Commercial/Government Bank","Yes","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"3101",11004510761901,"2017-12-06T22:37:07",1,"Yes",NA,60,"Group of enclosed dwellings occupied by a single household",NA,"Yes",NA,5,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3102",11004510761902,"2017-12-07T00:06:03",1,"Yes",NA,25,"Group of enclosed dwellings occupied by a single household",NA,"Yes",NA,7,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","Yes","Yes","No","No","No",NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,"Commercial Bank","Group Savings (Rotational)","Relative/Friend/Neighbor","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3103",11004510761903,"2017-12-08T01:57:34",1,"Yes",NA,32,"Group of enclosed dwellings with multiple households",4,"Yes",NA,2,"Blocks, plastered with cement","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,NA,NA,"Rural Bank","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3104",11004510761903,"2017-12-08T01:57:34",1,"Yes",NA,32,"Group of enclosed dwellings with multiple households",4,"Yes",NA,2,"Blocks, plastered with cement","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,NA,NA,"Rural Bank","Yes",NA,"Charcoal","No"
"3105",11004510762001,"2017-12-07T10:19:18",1,"Yes",NA,25,"Group of enclosed dwellings with multiple households",2,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","Yes","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,NA,NA,"State Loan","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3106",11004510762001,"2017-12-07T10:19:18",1,"Yes",NA,25,"Group of enclosed dwellings with multiple households",2,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","Yes","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,NA,NA,"State Loan","Yes",NA,"Crop Residue/Plant Biomass","No"
"3107",11004510762101,"2017-12-07T08:22:31",1,"Yes",NA,22,"A single house occupied by one household",NA,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3108",11004510762301,"2017-12-07T09:58:30",1,"Yes",NA,25,"Group of enclosed dwellings with multiple households",3,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3109",11004510762302,"2017-12-08T03:18:42",1,"Yes",NA,25,"Group of enclosed dwellings with multiple households",3,"Yes",NA,1,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"3110",11004510762303,"2017-12-07T10:12:10",2,"Yes",NA,35,"Group of enclosed dwellings with multiple households",3,"Yes",NA,5,"Mud bricks (traditional)","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"3111",11004510762501,"2017-12-07T08:35:07",1,"Yes",NA,40,"A single house occupied by one household",NA,"Yes",NA,3,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"Yes","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,"Group Savings (One-Time Disbursement)","Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"3112",11004510763101,"2017-12-08T02:31:03",1,"Yes",NA,57,"Group of enclosed dwellings with multiple households",5,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring protected","","No","Yes","Yes","No","No","No",NA,"Yes","No","Yes","No","","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 2",0,"Commercial Bank","Group Savings (One-Time Disbursement)","Commercial/Government Bank","Yes","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3113",11004510763401,"2017-12-08T03:23:48",1,"Yes",NA,80,"Group of enclosed dwellings occupied by a single household",NA,"Yes",NA,16,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,"Commercial Bank",NA,"Relative/Friend/Neighbor","Yes","3-Stone/Open Fire Stove","Wood collected","Yes"
